TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match_Score
13609,TELVIS PLUS 40 MG/12.5MG TABLET,8680881014031,C09DA07,Aktif,70.69
13610,TELVIS PLUS 80 MG/12.5 MG TABLET,8680881014048,C09DA07,Pasif,66.67
13611,TELVIS PLUS 80 MG/25 TABLET,8697936010351,C09DA07,Pasif,67.16
13612,TELZAP 40 MG TABLET,8699502013780,C09CA07,Pasif,59.62
13613,TELZAP 80 MG TABLET,8697936011181,C09CA07,Pasif,59.62
13614,TELZİR 700 MG FİLM  KAPLI TABLET,8699522096268,J05AE07,Pasif,61.42
13615,TEMETEX % 0.1 KREM,8699505351643,D07AC06,Pasif,68.13
13616,TEMETEX %0.1 MERHEM,8699505381657,D07AC06,Pasif,69.47
13617,"TEMETEX FORTE %0,3 MERHEM",8699525354938,D07AC06,Aktif,69.57
13618,TEMODAL 100 MG KAPSüL,8699650151365,L01AX03,Pasif,66.09
13619,TEMODAL 140 MG SERT KAPSüL,8699650151365,L01AX03,Pasif,63.33
13620,TEMODAL 180 MG SERT KAPSüL,8699650151365,L01AX03,Pasif,63.33
13621,TEMODAL 20 MG SERT KAPSüL,8699650151389,L01AX03,Pasif,64.41
13622,TEMODAL 250 MG KAPSüL,8699650151341,L01AX03,Pasif,66.09
13623,TEMODAL 5 MG KAPSüL,8699650151402,L01AX03,Pasif,64.86
13624,TEMOMİD 100 MG KAPSüL,8699828150435,L01AX03,Aktif,66.04
13625,TEMOMİD 20 MG KAPSüL,8699828150404,L01AX03,Pasif,65.38
13626,TEMOMİD 250 MG KAPSüL,8699828150459,L01AX03,Aktif,66.04
13627,TEMOMİD 5 MG KAPSüL,8699828150398,L01AX03,Aktif,64.71
13628,TEMOTU 100 MG SERT KAPSüL,8699650151365,L01AX03,Pasif,70.69
13629,TEMOTU 20 MG SERT KAPSüL,8699650151389,L01AX03,Pasif,70.18
13630,TEMOTU 250 MG SERT KAPSüL,8699650151341,L01AX03,Pasif,70.69
13631,TEMOTU 5 MG SERT KAPSüL,8699650151402,L01AX03,Pasif,69.64
13632,TEMOZOLİD 100 MG KAPSÜL,8699769150051,L01AX03,Aktif,76.29
13633,TEMOZOLİD 20 MG KAPSÜL,8699769150044,L01AX03,Aktif,75.79
13634,TEMOZOLİD 250 MG KAPSÜL,8699769150068,L01AX03,Aktif,75.79
13635,"TENCAS %0,5 JEL",8697929090612,C10BA06,Aktif,48.55
13636,TENDOLYT %10 + %15 JEL,8699536093697,A10BD07,Aktif,49.44
13637,TENDURA 2 MG TABLET,8699840012322,C02CA04,Pasif,60.42
13638,TENDURA 4 MG TABLET,8699840012322,C02CA04,Pasif,58.33
13639,"TENEDES 0,5 MG/ML şURUP",8699540571204,R06AX27,Aktif,57.39
13640,TENIPRA 120 MG GASTROREZISTAN SERT  KAPSüL,8680698160501,L04AX07,Pasif,67.52
13641,TENIPRA 240 MG GASTROREZISTAN SERT  KAPSüL,8680698160518,L04AX07,Pasif,67.52
13642,TENODAY 245MG FİLM TABLET,8699717090347,J05AF07,Aktif,61.22
13643,TENOKSAN 20 MG KAPSÜL,8699580150018,M01AC02,Pasif,62.86
13644,TENOKSAN 20 MG KAPSÜL,8699580150018,M01AC02,Pasif,62.86
13645,TENORETIC 100 MG/25 MG FILM KAPLI TABLET,8699786090224,C07BB03,Aktif,66.23
13646,"TENORETIC 50 MG/12,5 MG FİLM KAPLI TABLET",8699514096764,C07BB03,Aktif,65.38
13647,TENOVİRAL 245MG FİLM TABLET,8699514091943,J05AF07,Aktif,62.16
13648,TENOX 20 MG KAPSÜL,8699580150025,M01AC02,Pasif,58.82
13649,TENRİBEL  245 MG FİLM KAPLI TABLET,8699514091943,J05AF07,Aktif,73.38
13650,TENSART 16 MG TABLET,8699262010227,C09DB07,Aktif,59.15
13651,TENSART 32 MG TABLET,8699514011675,C09CA06,Pasif,68.89
13652,TENSART 32 MG TABLET,8699514011675,C09CA06,Pasif,68.89
13653,TENSART 4 MG TABLET,8699262010241,C09DB07,Aktif,56.94
13654,TENSART 8 MG TABLET,8699262010241,C09DB07,Aktif,59.85
13655,TENSART PLUS 16/12.5 MG TABLET,8699514010081,C09DA06,Pasif,56.44
13656,"TENSART PLUS 32 MG/ 12,5 MG TABLET",8699543090214,C09DA01,Aktif,58.48
13657,TENSINOR 100 MG TABLET,8699786090224,C07BB03,Aktif,66.13
13658,TENSINOR 50 MG TABLET,8699786090224,C07BB03,Aktif,63.41
13659,"TENVIA 80/12,5 MG TABLET",8697929010276,C09DA07,Pasif,66.67
13660,TENVIA 80/25MG TABLET,8697929010306,C09DA07,Pasif,64.57
13661,"TENVIA PLUS 80 MG/12,5 TABLET",8680881014031,C09DA07,Aktif,64.75
13662,TENVIA PLUS 80/25 MG TABLET,8680881016295,C09DA07,Aktif,63.7
13663,TEOBAG 200 MG ENJEKTABL ÇÖZELTI,8697637691750,R03DA04,Aktif,52.0
13664,TEOBAG 400 MG ENJEKTABL ÇÖZELTI,8697637691750,R03DA04,Aktif,52.0
13665,TEOKAP SR 200 MG MİKROPELLET KAPSÜL,8699593181122,N03AX11,Pasif,56.06
13666,TEOKAP SR 300 MG MIKROPELLET KAPSÜL,8699540170759,N02AA01,Pasif,57.89
13667,TEOPLAN 200 MG IM/IV ENJEKSIYONLUK ÇÖZELTI IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8680199001877,A02BC02,Aktif,72.73
13668,TEOPLAN 400 MG IM/IV ENJEKSIYONLUK ÇÖZELTI IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8680199001877,A02BC02,Aktif,73.68
13669,TEORY 1 MCG/ML I.V. ENJEKSIYONLUK ÇöZELTI,8680400770998,H01BB02,Pasif,63.45
13670,TEORY 2 MCG/ML I.V. ENJEKSIYONLUK ÇöZELTI,8680400770998,H01BB02,Pasif,63.45
13671,TEOSEL-200 İ V İNFÜZYON İÇİN ENJEKTABL SOLÜSY,8681308261007,J01DD52,Aktif,54.08
13672,TEOSEL-400 İV İNFÜZYON İÇİN ENJEKTABL SOLÜSYON,8699769690144,B05BA03,Aktif,56.72
13673,TEPADİNA 100 MG IV İNFüZYONLUK ÇöZELTI HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699783770396,L01AC01,Aktif,78.63
13674,TEPAKIT  100  MG  İNFüZYONLUK  ÇöZELTI  HAZıRLAMADA  KULLANıLACAK  KONSANTRE  İçIN  TOZ,8699783770396,L01AC01,Aktif,70.12
13675,TEPASYL® 100 MG İNFÜZYONLUK ÇÖZELTİ HAZIRLAMADA KULLANILACAK KONSANTRE İÇİN TOZ,8699783770396,L01AC01,Aktif,77.42
13676,TEPHARIX 100 MG İNFüZYONLUK ÇöZELTI  HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699783770396,L01AC01,Aktif,78.87
13677,"TEPKINLY 4 MG/0,8 ML ENJEKSIYONLUK ÇöZELTI",8698622750193,A02BA02,Pasif,61.08
13678,TEPKINLY 48 MG ENJEKSIYONLUK ÇöZELTI,8699516750343,R06AB05,Aktif,57.93
13679,TERA-D3 300.000 IU/ML IM AMPUL,8697943750073,B03AC,Pasif,53.85
13680,TERA-D3 50.000 I.U./15 ML ORAL ÇöZELTI,8699293512776,A01AD,Aktif,56.5
13681,TERAFİN 250 MG TABLET,8699479010027,D01BA02,Pasif,64.76
13682,TERAGRIP 650 MG/10 MG/4  MG FILM KAPLı TABLET,8680760090125,N02BE51,Aktif,62.24
13683,TERAGRIP FILM TABLET,8680760090125,N02BE51,Aktif,53.59
13684,TERAGRIP FILM TABLET,8699622090708,N02BE01,Pasif,54.55
13685,"TERAPİX %0,5 JEL",8699514340027,M02AA07,Aktif,55.45
13686,TERAUMON 2 MG TABLET,8699738010010,G04CA03,Aktif,60.0
13687,TERAUMON 5 MG TABLET,8699738010027,G04CA03,Pasif,66.67
13688,"TERBIFORT %1 DERIYE UYGULANACAK SPREY, ÇöZELTI",8699293516019,M02AA15,Aktif,54.97
13689,TERBIFORT %1 KREM,8681801510350,D01AE15,Aktif,50.42
13690,TERBİN %1 KREM,8681801510350,D01AE15,Aktif,56.6
13691,"TERBİN %1 SPREY, ÇÖZELTİ",8681801510350,D01AE15,Aktif,64.35
13692,TERBİN 250 MG TABLET,8681801010379,D01BA02,Aktif,67.29
13693,TERBİSİL  %1 KREM,8699566355994,D01AE15,Pasif,65.91
13694,"TERBISIL  %1 SPREY, ÇöZELTI",8699566516036,D01AE15,Aktif,68.42
13695,TERBİSİL %1 SPREY,8699566516036,D01AE15,Aktif,64.71
13696,TERBİSİL 250 MG TABLET,8699566016017,D01BA02,Aktif,71.58
13697,"TERBİSİL PLUS %1 + %0,1 KREM",8697927281654,J01DD15,Pasif,49.41
13698,TERBONİLE %1 KREM,8699569510017,D01AE15,Pasif,57.39
13699,TERBONİLE 250 MG TABLET,8699569010654,D01BA02,Pasif,63.64
13700,TERBONİLE DERMAL SPREY %1,8699569510017,D01AE15,Pasif,61.79
13701,"TERICENT 600 MCG/2,4 ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR KALEM",8699783950095,L03AB13,Aktif,68.05
13702,TERIGIO 14 MG FILM KAPLI TABLET,8699511099089,L04AK02,Aktif,73.28
13703,TERIGIO 7 MG FILM KAPLI TABLET,8699511099089,L04AK02,Aktif,70.77
13704,TERIL CR 200 MG TABLET,8699502013698,N03AF01,Pasif,78.05
13705,TERKUR %19 KREM,5016003288302,V07AY,Aktif,48.92
13706,TERMACET 120 MG/5 ML SüSPANSIYON,8699622700454,N02BE01,Pasif,62.16
13707,TERMACET 500 MG FILM KAPLı TABLET,8680760090170,G04BE03,Aktif,58.39
13708,TERMACET PLUS SÜSPANSIYON 250MG/5ML,8699622700317,N02BE01,Pasif,61.15
13709,TERMALGİNE PLUS TABLET,8699504010800,N02BE51,Pasif,54.97
13710,TERMINATE 20 MG FILM TABLET,8699502093539,C09CA08,Pasif,77.89
13711,TERMINATE 40 MG FILM TABLET,8699502093553,C09CA08,Pasif,77.89
13712,TERMINATE PLUS 20MG/12.5MG FILM TABLET,8699832090178,C09DA08,Aktif,62.82
13713,TERMINATE PLUS 20MG/25MG FILM TABLET,8699832090093,C09CA08,Aktif,64.57
13714,"TERMINATE PLUS 40/12,5 MG FILM TABLET",8699832090116,C09CA08,Aktif,69.29
13715,TERMINATE PLUS 40/25 MG FILM TABLET,8699832090116,C09CA08,Aktif,70.4
13716,TERMİNUS %1 DERMAL SPREY ÇÖZELTİ,8699530510015,D01AE15,Pasif,59.2
13717,TERMİNUS 250 MG TABLET,8699530010164,D01BA02,Pasif,68.0
13718,TERMİNUS KREM%1,8699530350017,D01AE15,Pasif,57.43
13719,TERMYCET % 1 DERMAL SPREY,8699523650094,D01AE15,Pasif,57.14
13720,TERMYCET %1 KREM,8699561650032,D11AF,Aktif,51.85
13721,TERMYCET 250 MG TABLET,8699530010164,D01BA02,Pasif,54.39
13722,TERNAVİR 245 MG FİLM KAPLI TABLET,8699717090330,J05AF07,Aktif,72.97
13723,TERNEX GARGARA,8699772640013,A01AD02,Pasif,54.55
13724,TERNEX GARGARA,8699772640013,A01AD02,Pasif,65.0
13725,TERNEX ORAL SPREY %0.15,8699772510408,A01AD02,Pasif,71.58
13726,TEROFLAMOR 14 MG FİLM KAPLI TABLET,8699536093765,L04AK02,Aktif,68.0
13727,TEROLAM 800 MG FİLM KAPLI TB,8699792090072,V03AE02,Aktif,57.58
13728,TERRAMYCIN 30 MG/ 10.000 IU DERI MERHEMI,8681308381002,D06AA03,Aktif,74.63
13729,TERRAMYCİN 5 MG/10.000 IU GöZ MERHEMI,8681308381002,D06AA03,Aktif,59.87
13730,TERRAMYCIN GÖZ MERHEMI,8681308381002,D06AA03,Aktif,58.12
13731,"TERRİNO 100 MCG BURUN SPREYİ, SÜSPANSİYON",8680760540125,R01AD01,Aktif,61.25
13732,"TESARA 12,5 MG SERT KAPSüL",8699519150225,L01EX01,Aktif,72.22
13733,TESARA 25 MG SERT KAPSüL,8699519150232,L01EX01,Aktif,73.08
13734,TESARA 50 MG SERT KAPSüL,8699519150232,L01EX01,Aktif,71.15
13735,TESROJECT 250 MG/ML I.M. ENJEKSIYONLUK ÇöZELTI,8699844772536,G03BA03,Aktif,50.66
13736,TESTOGEL 50 MG TRANSDERMAL JEL İÇEREN ŞASE,8699510340601,G03BA03,Pasif,76.92
13737,TETADİF 0.5 ML IM ENJEKSIYONLUK SüSPANSIYON,8680836323201,J07AM51,Pasif,63.16
13738,TETAGAM P 250 IU/1mL I.M. kullanıma hazır  enjektörde enjeksiyonluk çözelti,4047725118326,J06BB04,Pasif,68.15
13739,TETAQUIN 250 IU IM ENJEKSIYON IÇIN ÇÖZELTI IÇEREN FLAKON,8699738980146,J06BB02,Pasif,63.06
13740,TETAVAX 0.5 ML IM/SC ENJEKSİYON İÇİN SÜSPANSİYON İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699522967568,J07AJ52,Aktif,66.67
13741,TETRA 250 MG KAPSÜL,8699525151315,C03EA01,Pasif,56.38
13742,TETRA 500 KAPSÜL,8699525151315,C03EA01,Pasif,53.42
13743,TETRADOX 100 MG KAPSÜL,8699517150302,J01AA02,Pasif,58.59
13744,TETRAMIN 250MG KAPSÜL,8699525151315,C03EA01,Pasif,53.59
13745,TETRAXIM 0.5 ML ENJEKSİYON İÇİN SÜSPANSİYON İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699522967568,J07AJ52,Aktif,67.14
13746,"TEVAGRASTİM 30 MIU/0,5 ML SC/IV ENJEKSIYON/İNFüZYON İçIN ÇöZELTI İçEREN KULLANıMA HAZıR ENJEKTöR",8699638953714,L03AA02,Pasif,85.04
13747,"TEVAGRASTİM 48 MIU/0,8 ML SC/IV ENJEKSIYON/İNFüZYON İçIN ÇöZELTI İçEREN KULLANıMA HAZıR ENJEKTöR",8699638953721,L03AA02,Pasif,84.25
13748,TEVETEN 600 MG FILM KAPLI TABLET,8699527090216,N03AX18,Aktif,55.35
13749,"TEVETEN PLUS 600 MG/12,5 MG FİLM KAPLI TABLET",8699820090180,C09DA02,Aktif,57.3
13750,TEVETEN PLUS 600/12.5 MG FILM KAPLı TABLET,8699262090663,C09DX07,Aktif,55.34
13751,TEVORAL %1+%0.1 KREM,8699514094807,N07BA03,Aktif,54.13
13752,TEXEF 100 MG FILM TABLET,8699591090242,R03DC03,Pasif,58.27
13753,TEXEF 100 MG GRANÜL İÇEREN SAŞE,8699793000629,A07FA01,Aktif,55.63
13754,TEXEF 100MG/5ML ORAL SÜSPANSIYON HAZIRLAMAK İÇIN KURU TOZ 100 ML,8697930283409,J01DD13,Pasif,65.96
13755,TEXEF 200 MG FİLM TABLET,8699831090360,L01XX66,Aktif,57.85
13756,TEXEF 40 MG GRANÜL İÇEREN SAŞE,8697936245036,J05AH02,Aktif,64.08
13757,TEXEF 40MG/5ML ORAL SÜSPANSIYON HAZIRLAMAK İÇIN KURU TOZ KULLANMA TALIMATI,8699569280552,J05AH02,Aktif,56.41
13758,TEXEF 50 MG GRANÜL İÇEREN SAŞE,8699793000629,A07FA01,Aktif,56.0
13759,TEXEF 50MG/5ML ORAL SÜSPANSIYON HAZIRLAMAK İÇIN KURU TOZ 100 ML,8699525287410,J01DD13,Pasif,73.62
13760,TEXEF 50MG/5ML ORAL SÜSPANSIYON HAZIRLAMAK İÇIN KURU TOZ 100 ML,8680199281705,J01DD15,Pasif,65.26
13761,"TEXEF PLUS 100MG/62,5MG GRANÜL İÇEREN SAŞE",8697930211259,J01DD64,Pasif,51.58
13762,TEXEF PLUS 100MG/62.5MG FILM KAPLI TABLET,8699566091106,N06DX01,Pasif,52.05
13763,TEXEF PLUS 200MG/125MG FILM KAPLI TABLET,8699566091106,N06DX01,Pasif,51.38
13764,"TEXEF PLUS 40 MG/62,5MG GRANÜL İÇEREN SAŞE",8699793000629,A07FA01,Aktif,52.57
13765,"TEXEF PLUS 50 MG/62,5MG GRANÜL İÇEREN SAŞE",8697930211259,J01DD64,Pasif,51.58
13766,TEXONİM 20 MG ENJEKSIYONLUK çöZELTI HAZıRLAMAK IçIN TOZ VE çöZüCü,8680222790204,M01AC02,Aktif,76.62
13767,"TEZSPIRE 210 MG/1,91 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM",8680656080605,L04AC18,Aktif,71.92
13768,TGIXEL  50  MG  I.V.  İNFüZYONLUK  ÇöZELTI,8680400770882,M01AE01,Aktif,62.4
13769,THALIDOMIDE BMS 50 MG SERT KAPSüL,8699538154808,L04AX02,Aktif,55.32
13770,THEIRAMID 14 MG FILM KAPLı TABLET,8699511099089,L04AK02,Aktif,71.43
13771,"THEOCARE 0,2 G + 5 G/100 ML I.V. İNFÜZYONLUK ÇÖZELTİ",8697637691750,R03DA04,Aktif,60.61
13772,THEOLONG 1200/400MG EFERVESAN TABLET,8699792022455,R05CB01,Aktif,58.33
13773,THEOLONG 600/200MG EFERVESAN TABLET,8699792022448,R05CB01,Aktif,58.39
13774,THER-MERAM KREM,4711200720440,V07AY,Pasif,49.35
13775,THERAFLU FORTE FILM TABLET,8681291090066,N02BE51,Aktif,50.24
13776,THERAFLU PEDIATRIK ŞURUP,8699591570515,N02BE51,Pasif,46.15
13777,"THERMO ACE %1+%0,025 JEL",8681990009222,M02AA26,Aktif,60.18
13778,THERMO FUZO %1 + %0.025 JEL,8699293346623,M02AA26,Aktif,65.45
13779,"THERMO GESIC %1 + %0,025 JEL",8699584340859,M02AA26,Aktif,54.67
13780,THERMO RHEUMON 100 MG/G + 10 MG/G KREM,8698856350183,M02AA06,Aktif,67.13
13781,THERMO SULIDIN %1/ %0.025 LIKIT JEL,8699584340859,M02AA26,Aktif,68.22
13782,THERMO SULIDIN LIKIT JEL,8699584340859,M02AA26,Aktif,78.57
13783,THERMO SULIDIN LIKIT JEL,8699584340859,M02AA26,Aktif,68.85
13784,THERMO-DOLİNE %10 + %1 KREM,8699525358073,M02AA06,Aktif,51.61
13785,THERMO-EFAMAT KREM,8699525358073,M02AA06,Aktif,64.08
13786,THERMO-ETOX %10 + %1 KREM,8699525358073,M02AA06,Aktif,64.71
13787,THERMO-SENT 100 MG/G+10 MG/G KREM,8698856350183,M02AA06,Aktif,60.69
13788,THERMOFLEX %10 + %1 KREM,8699566355130,M02AA06,Aktif,60.0
13789,THERMOVE %10+%1 KREM,8699546352210,M02AA06,Pasif,55.0
13790,THILO-TEARS GÖZ DAMLASI,8699760610356,S01BC09,Pasif,60.61
13791,THILO-TEARS SE GÖZ DAMLASI,8680199617269,S01BC05,Pasif,57.66
13792,THİLOMAXİNE GÖZ DAMLASI,8699525618252,S01AA12,Aktif,59.81
13793,THİLOMAXİNE GÖZ POMADI,8699504440522,S01AA12,Aktif,51.49
13794,THINCAL 120 MG KAPSÜL,8699828150350,A08AB01,Aktif,62.0
13795,THİOCİLLİNE DERİ POMADI,8699514383949,D06AX04,Aktif,51.56
13796,THİOCİLLİNE DERİ POMADI,8699514383949,D06AX04,Aktif,54.55
13797,THIOCILLINE GÖZ POMADI,8699514383949,D06AX04,Aktif,68.97
13798,THIOCTACID 600 MG FILM KAPLı TABLET,8699783090012,A16AX01,Pasif,62.86
13799,THIOCTACID T DIREK ENJEKSIYONLUK ÇÖZELTI İÇEREN FLAKON,8699650772546,L01BA01,Aktif,58.6
13800,THIOSPA 4 MG TABLET,8681801010324,M03BX05,Pasif,53.57
13801,THİOSPA 4 MG/2 ML IM ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8680400770387,A04AA01,Aktif,67.44
13802,THIOSPA 8 MG TABLET,8699033010036,M03BX05,Pasif,52.25
13803,THİOSPA 8 MG TABLET,8699525079510,M03BX05,Pasif,60.66
13804,"THIVY 8,4 MG/ML + 48 MG/ML ŞURUP",8699783950088,L03AB13,Aktif,40.79
13805,THRODUCE 0.5 MG SERT KAPSÜL,8681697150012,L01XX35,Aktif,64.57
13806,THROMBOREDUCTIN 0.5 MG KAPSÜL,8683816746014,L01XX35,Aktif,65.55
13807,THROMBOREDUCTIN 0.5 MG KAPSÜL ( ÜRETIM YERI: AMAREG),8683816746014,L01XX35,Aktif,56.12
13808,THYMOGLOBULİNE 5 MG/ML IV İNFÜZYONLUK ÇÖZELTİ İÇİN TOZ,8681429550165,B02BD04,Aktif,53.15
13809,"THYROGEN 0,9 MG/1,08 ML IM ENJEKSIYONLUK ÇÖZELTI IÇIN TOZ IÇEREN FLAKON",8699838790089,H01AB01,Pasif,70.53
13810,THYROMAZOL 10 MG FILM KAPLI TABLET,8699808090218,H03BB02,Pasif,60.27
13811,THYROMAZOL 20 MG FILM KAPLI TABLET,8699808090218,H03BB02,Pasif,58.9
13812,THYROMAZOL 5 MG TABLET,8699844091682,J01RA04,Pasif,57.14
13813,TİACARD  25MG ENJEKSİYONLUK/İNFÜZYONLUK  ÇÖZELTİ  HAZIRLAMAK  İÇİN  LİYOFİLİZE  TOZ  VE  ÇÖZÜCÜ,8681697790072,J01XA02,Pasif,69.83
13814,TİBERSİD 500 MG/3 ML İV İNFÜZYON İÇİN ÇÖZELTİ,8680400770912,J01XD03,Pasif,66.22
13815,TIBERSID 500MG/3ML IV İNFÜZYON İÇIN ÇÖZELTI İÇEREN AMPUL,8681332750072,J01XD03,Aktif,81.94
13816,TIBERSID 500MG/3ML IV INFÜZYON IÇIN ÇÖZELTI IÇEREN AMPUL,8681332750072,J01XD03,Aktif,68.54
13817,TİCASA 60 MG FİLM KAPLI TABLET,8699536092898,B01AC24,Aktif,65.55
13818,TİCASA 90 MG FİLM KAPLI TABLET,8699536092898,B01AC24,Aktif,65.55
13819,TİCLİD 250 MG FİLM KAPLI TABLET,8699569092506,A16AX01,Aktif,60.53
13820,TICLID 250 MG FILM KAPLI TABLET,8699569092506,A16AX01,Aktif,62.5
13821,TİCLOCARD 250 MG FİLM KAPLI TABLET,8699828010241,B01AC05,Pasif,62.02
13822,TICOTEN 20 MG/2 ML I.M./I.V. ENJEKSIYONLUK ÇÖZELTI HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜÜCÜ,8681697790072,J01XA02,Pasif,77.33
13823,TIDECA 1 MG TABLET,8699536010915,A10BB12,Pasif,64.44
13824,TIDECA 2 MG TABLET,8699536010915,A10BB12,Pasif,64.44
13825,TIDECA 3 MG TABLET,8699536010915,A10BB12,Pasif,66.67
13826,TIDECA 4 MG TABLET,8699536010915,A10BB12,Pasif,64.44
13827,TIDECA 6 MG TABLET,8699536010915,A10BB12,Pasif,64.44
13828,TIDECA 8MG TABLET,8699536010915,A10BB12,Pasif,60.67
13829,TIENAM 500 MG/500 MG İNFÜZYONLUK ÇöZELTI İÇİN TOZ,8699508270811,J01DH51,Aktif,62.07
13830,TİGAL %1 DERMAL KREM,8699536350028,D01AE15,Pasif,81.01
13831,TİGAL 250 MG TABLET,8699536010304,D01BA02,Pasif,64.58
13832,TİGECİD 50MG I.V. İNFÜZYONLUK ÇÖZELTİ İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8681277790133,J01AA12,Pasif,67.0
13833,TİGEJECT 50MG İV  İNFÜZYONLUK ÇÖZELTİ İÇİN TOZ İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8681277790133,J01AA12,Pasif,72.04
13834,TİGELYS 50 MG IV İNFüZYONLUK ÇöZELTI İçIN LIYOFILIZE TOZ İçEREN FLAKON,8681277790133,J01AA12,Pasif,69.74
13835,TİGENEX 50 MG İNFüZYONLUK ÇöZELTI IçIN TOZ,8699606795285,J01AA12,Aktif,60.61
13836,TİGESİL-LİYO 50MG IV İNFÜZYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8699702775112,J01AA12,Aktif,66.67
13837,TİGRELO 60 MG FİLM KAPLI TABLET,8699525099808,B01AC24,Aktif,75.0
13838,TİGRELO 90 MG FİLM KAPLI TABLET,8699525099808,B01AC24,Aktif,75.0
13839,TİGRON 3MG/3ML IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8699828750710,A04AA02,Aktif,70.11
13840,TİLAC 400 MG FİLM KAPLI TABLET,8699569091196,M01AB08,Pasif,71.03
13841,TİLAC SR 600 MG UZATILMIŞ SALIMLI TABLET,8699569091370,M01AB08,Pasif,72.59
13842,TİLANTA 60 MG FILM KAPLı TABLET,8699514094708,B01AC24,Pasif,68.66
13843,TİLANTA 90 MG FILM KAPLI TABLET,8699514094715,B01AC24,Aktif,68.66
13844,TILAVIST %2 GÖZ DAMLASI,3400934195389,S01BC01,Pasif,62.34
13845,TILCOTIL 20 MG FILM KAPLI TABLET,8699525094957,M01AC02,Pasif,78.1
13846,TILCOTIL 20 MG SUPOZITUVAR,8699525094957,M01AC02,Pasif,60.61
13847,TILCOTIL 20 MG/2 ML İM/İV ENJEKSİYONLUK LIYOFILIZE TOZ İÇEREN FLAKON,8699769790011,M05BA03,Pasif,69.71
13848,TILKO 20 MG KAPSÜL,8699525094957,M01AC02,Pasif,55.86
13849,TİMOCOPT % 0.5 GÖZ DAMLASI,8699702611205,S01ED01,Pasif,72.16
13850,TIMOLOL-POTIMO-COMOD %0.5 GÖZ DAMLASI,8699702611205,S01ED01,Pasif,66.67
13851,"TİMONORM 27,5 MCG BURUN SPREYİ, SÜSPANSİYON",8680199540680,R01AD12,Aktif,60.49
13852,TİMOSOL 10 MG TABLET,8699525095978,M01AC02,Aktif,62.63
13853,TİMOSOL GÖZ DAMLASI % 0.25,8699702611205,S01ED01,Pasif,67.92
13854,TİMOSOL GÖZ DAMLASI % 0.5,8699702611205,S01ED01,Pasif,63.72
13855,TINACTIN PUDRA SPREY,8699708510311,D01AE18,Pasif,58.82
13856,TINACTIN PUDRA SPREY,8699708510304,D01AE18,Pasif,87.27
13857,TINACTIN SPREY,8699708510311,D01AE18,Pasif,54.87
13858,TİNAGEN DERİ KREMİ,8681697270062,J01DD04,Pasif,46.67
13859,TİNEAX 80 MG/G TIRNAK CİLASI SETİ (Ü.Y: TOPRAK İLAÇ),8681728650023,D01AE14,Aktif,53.73
13860,TİNFOL 5 MG TABLET,8699293016618,B03BB01,Aktif,58.25
13861,TİNSERC 16 MG TABLET,8699559010435,N07CA01,Pasif,60.66
13862,TİNSERC 8 MG TABLET,8699559010411,N07CA01,Aktif,60.0
13863,TINSERC BID 24 MG TABLET,8699559010411,N07CA01,Aktif,62.4
13864,TIO-DEKSOLEX 25 MG/8 MG FILM KAPLı TABLET,8684263090095,M03BX55,Aktif,59.9
13865,TIO-DEKSOLEX 25MG/4 MG FILM KAPLı TABLET,8684263090088,M03BX55,Aktif,59.9
13866,TİO-DEXİREN 25 MG / 4 MG FİLM TABLET,8699591090174,M03BX55,Aktif,59.22
13867,TİO-DEXİREN 25 MG / 8 MG FİLM TABLET,8699591090181,M03BX55,Aktif,59.22
13868,TIOBUD 9/200MCG İNHALASYON İÇIN TOZ İÇEREN KAPSÜL,8680881559679,R03BB04,Pasif,65.98
13869,TIOBUD 9/400MCG İNHALASYON İÇIN TOZ İÇEREN KAPSÜL,8697930552970,R03BB54,Pasif,66.33
13870,TİOCAN %1 KREM,8699622350154,D01AC07,Pasif,53.61
13871,TİOCELL %28 TIRNAK SOLÜSYONU,8699502650343,D01AC07,Pasif,64.86
13872,TİOCURE %1 KREM,8699622350154,D01AC07,Pasif,56.47
13873,TİODAY CAPSAİR 18 MCG İNHALASYON İÇIN TOZ İÇEREN KAPSÜL,8680881559679,R03BB04,Pasif,75.79
13874,TİODERMA %1 DERMAL LOSYON,8699502354456,D01AC07,Pasif,52.63
13875,TİODERMA %1 KREM,8699502354456,D01AC07,Pasif,55.24
